Geneid	Symbol	Young_AdLibitum.log2fpkm.mean	Young_Fast.log2fpkm.mean	Young_Refeed.log2fpkm.mean	Aged_AdLibitum.log2fpkm.mean	Aged_Fast.log2fpkm.mean	Aged_Refeed.log2fpkm.mean
ENSMUSG00000032498.10	Mlh1	1.84478953814018	1.01369101907545	1.82947243518704	1.68316746875455	1.11751884491514	1.71751837755472
ENSMUSG00000027502.12	Rtf2	4.57090318565334	5.77168109145962	4.68183294996392	4.77055766477345	5.82858346519683	5.02121281853107
ENSMUSG00000003464.14	Pex19	4.49120293778307	5.4136951923761	4.86624119588423	4.57205788693391	5.36777643475792	4.89233738105547
ENSMUSG00000027597.16	Ahcy	8.62877712902617	9.74979130412703	8.89075772381279	8.43521395422999	9.47392501965027	8.92356021684923
ENSMUSG00000027822.17	Slc33a1	4.85702113455802	3.82556743350229	4.42462664096911	4.73975712570151	4.02437426484308	4.45686090394959
ENSMUSG00000043091.10	Tuba1c	5.30904274308842	3.88393072246041	5.72749458569751	4.78554399331497	3.82023167462969	5.25398364857083
ENSMUSG00000022426.7	Josd1	3.06149597120857	3.96257523895858	3.28062078003358	3.41042311772987	3.88099173966634	3.35961804597391
ENSMUSG00000028223.9	Decr1	5.18379539069514	6.59766487344451	6.02572048011696	5.48582863284386	6.31660480425479	6.18483931525383
ENSMUSG00000038422.3	Hdhd3	4.69486888696397	3.06047535934789	4.83691639875085	4.04784938827457	3.17612695322045	4.52253510446713
ENSMUSG00000028607.17	Cpt2	5.81898496150218	6.80457186664463	6.51982294594606	5.92429648511671	6.65814695008829	6.37692482351145
ENSMUSG00000090150.11	Acad11	4.41273822620124	6.0465256311144	5.32875256847616	4.59605705888258	5.71418078231755	5.20966921636595
ENSMUSG00000021282.18	Eif5	4.99019117773046	5.6634042490165	5.22754679869294	4.91847920286482	5.57855940629083	5.12395127284747
ENSMUSG00000066072.14	Cyp4a10	6.4762080601882	11.4290737450975	10.4973761633847	6.12858638169422	10.902628429801	9.98454845204747
ENSMUSG00000026730.13	Pter	4.12664005430397	3.03486099022208	4.49743557510363	4.29418909612727	3.18668756871319	4.39066915750035
ENSMUSG00000056091.13	St3gal5	4.92165426217904	7.14171878782366	5.38881746203824	5.25066011817162	6.88066543829213	5.65430448228553
ENSMUSG00000026639.19	Lamb3	-1.05521205849927	1.72333465939797	0.554552197425037	-0.626198459385331	1.62488548901468	1.0813528124299
ENSMUSG00000073988.14	Ttpa	6.48425994302302	7.89672912212496	7.016745047172	6.88905032604943	7.98113697990857	7.06641682300181
