Geneid	Symbol	Aged_GElaS
ENSMUSG00000028127.11	Abcd3	0.265064423848676
ENSMUSG00000091306.3	Gm17606	0.179044290218849
ENSMUSG00000001403.14	Ube2c	0.252083138207357
ENSMUSG00000034908.17	Sidt2	0.0330489510324676
ENSMUSG00000035354.10	Uvrag	0.0748443058879916
ENSMUSG00000063953.4	Amd2	0.0317121270567219
ENSMUSG00000026466.17	Tor1aip1	0.0392030455354576
ENSMUSG00000019883.12	Echdc1	0.0414208330596023
ENSMUSG00000015656.18	Hspa8	0.532242574505617
ENSMUSG00000057530.15	Ece1	0
ENSMUSG00000063052.10	Lrrc40	0.0100402043472413
ENSMUSG00000039005.14	Tlr4	0.786924620092194
ENSMUSG00000026097.10	Ormdl1	0.0320386975834565
ENSMUSG00000018001.19	Cyth3	0.123800280812984
ENSMUSG00000022946.11	Dop1b	0.120338960761082
ENSMUSG00000022708.17	Zbtb20	0.211551998970319
ENSMUSG00000102918.2	Pcdhgc3	0.520953800788477
ENSMUSG00000052031.9	Tagap1	0.296515545410092
ENSMUSG00000022378.15	Cyrib	0
ENSMUSG00000028645.12	Slc2a1	0
ENSMUSG00000021756.13	Il6st	0
ENSMUSG00000041762.17	Gpr155	0.126668188494637
ENSMUSG00000026277.15	Stk25	0.211597216981976
ENSMUSG00000024560.8	Cxxc1	0.249440770887714
ENSMUSG00000030779.17	Rbbp6	0.0509497667110293
ENSMUSG00000023905.16	Tnfrsf12a	0
ENSMUSG00000036948.18	Map11	0.072479572078321
ENSMUSG00000015937.16	Macroh2a1	0
ENSMUSG00000026516.9	Nvl	0.336961689136634
ENSMUSG00000032788.16	Pdxk	0.808648667202929
ENSMUSG00000003234.17	Abcf3	0
ENSMUSG00000067931.7	Zfp948	0.129889658776667
ENSMUSG00000037526.8	Atg14	0.566684752948528
ENSMUSG00000054312.7	Mrps21	0.260831911463226
ENSMUSG00000020553.9	Pctp	0.0281698489002558
ENSMUSG00000056459.15	Zbtb25	0.00882590880417999
ENSMUSG00000025993.11	Slc40a1	0.228018655264021
ENSMUSG00000034958.12	Atcay	0.694306579345231
ENSMUSG00000044442.12	N6amt1	0.279778332502451
ENSMUSG00000061778.11	Mospd2	0.43407375086723
ENSMUSG00000035198.10	Tubg1	0.352498446128871
ENSMUSG00000020848.8	Doc2b	0.329494825177494
ENSMUSG00000060904.15	Arl1	0.0711858212857296
ENSMUSG00000022545.14	Ercc4	0.165028424100326
ENSMUSG00000063235.19	Ptpmt1	0.353045525110458
ENSMUSG00000019948.5	Actr6	0.0583605553896421
ENSMUSG00000026036.18	Nif3l1	0
ENSMUSG00000034501.8	Pcnx4	0.0155752898347687
ENSMUSG00000029670.13	Ing3	0.4244669940553
ENSMUSG00000026604.18	Ptpn14	0.556235555317295
ENSMUSG00000026554.16	Dcaf8	0
ENSMUSG00000030421.10	Uri1	0.0718472921571213
ENSMUSG00000005102.14	Eif2ak4	0.225382288691303
ENSMUSG00000074826.11	Gm10767	0.0240022261080863
ENSMUSG00000020115.4	Tbk1	0.086462894011119
ENSMUSG00000028496.18	Mllt3	0
ENSMUSG00000032127.10	Vps11	0.0399689251383652
ENSMUSG00000004951.11	Hspb1	0
ENSMUSG00000005533.11	Igf1r	0.0124863493328783
ENSMUSG00000037991.10	Rmi2	0
ENSMUSG00000078919.11	Dpm1	0.434386375667428
ENSMUSG00000038664.17	Herc1	0.153048600042455
ENSMUSG00000040007.9	Bahd1	0
ENSMUSG00000024294.15	Mib1	0.0585568503998003
ENSMUSG00000035314.11	Gdpd5	0.0658254150681208
ENSMUSG00000039100.11	Marchf6	0.102178230100292
ENSMUSG00000023259.18	Slc26a6	0.448246263263725
ENSMUSG00000029330.9	Cds1	0.586506217479218
ENSMUSG00000030763.8	Lcmt1	0.0655101615144275
ENSMUSG00000045098.20	Kmt5b	0.364484594188775
ENSMUSG00000005142.11	Man2b1	0.421634339676704
ENSMUSG00000059288.15	Cdyl	0
ENSMUSG00000020658.11	Efr3b	0
ENSMUSG00000032411.16	Tfdp2	0.0629427765008243
ENSMUSG00000030842.13	Lamtor1	0.00711832170063252
ENSMUSG00000029650.11	Slc46a3	0.215344913844986
ENSMUSG00000030942.9	Thumpd1	0.0520461904119
ENSMUSG00000039630.11	Hnrnpu	0.0919523231190599
ENSMUSG00000037003.17	Tns2	0.758214587276393
ENSMUSG00000029036.19	Atad3a	0.0751264502584511
ENSMUSG00000026991.21	Pkp4	0.661040743233855
ENSMUSG00000048439.16	Nupl2	0.395495610766328
ENSMUSG00000031148.15	Gpkow	0
ENSMUSG00000032702.17	Kank1	0.168073817025864
ENSMUSG00000039478.16	Micu3	0.375320159109852
ENSMUSG00000046861.10	Hectd3	0.0177367501400591
ENSMUSG00000070372.12	Capza1	0.354975627405258
ENSMUSG00000062661.7	Ncs1	0.217646941642539
ENSMUSG00000025280.9	Polr3a	0.360373614837815
ENSMUSG00000004105.9	Angptl2	0
ENSMUSG00000022529.12	Zfp263	0.488504467276746
ENSMUSG00000022817.16	Itgb5	0
ENSMUSG00000027324.2	Rpusd2	0.517167839729768
ENSMUSG00000070509.16	Rgma	0.60869153972821
ENSMUSG00000001524.15	Gtf2h4	0.349331058577038
ENSMUSG00000039501.15	Znfx1	0
ENSMUSG00000048776.9	Pthlh	1.24659768778786
ENSMUSG00000027984.9	Hadh	0.157149967312484
ENSMUSG00000022707.17	Gbe1	0.402737961179913
ENSMUSG00000040564.15	Apoc1	0.311616160102676
ENSMUSG00000032601.14	Prkar2a	0.0206516554101722
ENSMUSG00000024592.16	C330018D20Rik	0
ENSMUSG00000002228.8	Ppm1j	0.274235768554274
ENSMUSG00000069833.14	Ahnak	0
ENSMUSG00000071054.13	Safb	0
ENSMUSG00000064138.15	Fam172a	0.106025626361208
ENSMUSG00000036693.13	Nop14	0
ENSMUSG00000003955.9	Fam162a	0.187245625233251
ENSMUSG00000044938.9	Klhl31	0
ENSMUSG00000035437.16	Rabgap1	0.0601031385383605
ENSMUSG00000020376.18	Rnf130	0.208187135287264
ENSMUSG00000036208.14	Nepro	0.0997022232876887
ENSMUSG00000002028.14	Kmt2a	0.256664594874633
ENSMUSG00000074217.9	Misp3	0.230325398717909
ENSMUSG00000042680.9	Garem1	0.14649643759499
ENSMUSG00000070733.14	Fryl	0.399565632638611
ENSMUSG00000006418.18	Rnf114	0
ENSMUSG00000029189.11	Sel1l3	0.219751916164648
ENSMUSG00000032112.11	Trappc4	0.443227498485317
ENSMUSG00000040054.18	Baz2a	0.156647236224637
ENSMUSG00000030978.11	Rrm1	0
ENSMUSG00000032295.16	Man2c1	0.388474187090795
ENSMUSG00000007379.16	Dennd2c	0.171937522551214
ENSMUSG00000048458.9	Inka2	0.580655340704528
ENSMUSG00000033430.11	Terf2ip	0.0668728773847863
ENSMUSG00000000532.12	Acvr1b	0.822687405847123
ENSMUSG00000006304.15	Arpc2	0.232354108756895
ENSMUSG00000026005.16	Rpe	0.00701544952807723
ENSMUSG00000057778.15	Cyb5d2	0.290222667387424
ENSMUSG00000052459.14	Atp6v1a	0.329785517507344
ENSMUSG00000057342.16	Sphk2	0
ENSMUSG00000031149.8	Praf2	0.46574698569917
ENSMUSG00000036850.5	Mrpl41	0
ENSMUSG00000001774.9	Chordc1	0.446745107680396
ENSMUSG00000017664.17	Slc35c2	0.20610278356215
ENSMUSG00000024597.12	Slc12a2	0
ENSMUSG00000020982.10	Nemf	0.0541494069513396
ENSMUSG00000030417.16	Pdcd5	0.330021899421669
ENSMUSG00000020990.6	Cdkl1	0.337564290824322
ENSMUSG00000074457.11	S100a16	0.223848843872495
ENSMUSG00000019143.16	Hars2	0.0648527112572379
ENSMUSG00000020375.10	Rufy1	0.0665652553344637
ENSMUSG00000026519.17	Tmem63a	0.0936698099930301
ENSMUSG00000024298.16	Zfp871	0.496309223224344
ENSMUSG00000021556.13	Golm1	0
ENSMUSG00000023826.17	Prkn	0.0790886096639502
ENSMUSG00000051721.7	Wdcp	0
ENSMUSG00000033186.10	Mzt1	0.0222589715014931
ENSMUSG00000021906.15	Oxnad1	0.0473084583884549
ENSMUSG00000052488.8	Cherp	0.14931077391881
ENSMUSG00000078784.9	Rbis	0.0739297161381937
ENSMUSG00000116564.2	Riok2	0
ENSMUSG00000033257.15	Ttll4	0.503380842956539
ENSMUSG00000028621.18	Cyb5rl	0.056642666012579
ENSMUSG00000024222.18	Fkbp5	0.812709923102259
ENSMUSG00000033152.14	Podxl2	0.0816851206639565
ENSMUSG00000020687.14	Cdc27	0.0857859711564863
ENSMUSG00000001656.4	Hoxc11	0
ENSMUSG00000046879.8	Irgm1	0.305391578922589
ENSMUSG00000020782.19	Llgl2	0.0148058699498305
ENSMUSG00000031095.16	Cul4b	0.103277782994476
ENSMUSG00000042622.15	Maff	0.446076462489208
ENSMUSG00000045795.11	Whamm	0
ENSMUSG00000027014.15	Cwc22	0.51043495845523
ENSMUSG00000033159.15	Cnppd1	0.0215517924633183
ENSMUSG00000039960.6	Rhou	0.193135268601061
ENSMUSG00000037190.13	Cyb561d2	0.429128327300816
ENSMUSG00000045776.4	Lrtm1	0.0136111737455053
ENSMUSG00000089862.9	Umad1	0.0620072469289324
ENSMUSG00000020696.19	Rffl	0.271425670532056
ENSMUSG00000024400.17	Wdr33	0
ENSMUSG00000057133.15	Chd6	0.0963886887299343
ENSMUSG00000025142.19	Aspscr1	0
ENSMUSG00000018126.16	Baiap2l2	0.00358602056863255
ENSMUSG00000009030.15	Pdcl	0
ENSMUSG00000033326.16	Kdm4a	0.297142578801839
ENSMUSG00000029071.17	Dvl1	0.282528880618876
ENSMUSG00000001983.8	Taco1	0
ENSMUSG00000015839.7	Nfe2l2	0.22606592775851
ENSMUSG00000041390.19	Mdfic	0.423460991977499
ENSMUSG00000020530.15	Ggnbp2	0.0880365601775032
ENSMUSG00000057789.15	Bak1	0.351354473296037
ENSMUSG00000090853.2	Gm17364	0.540339264048643
ENSMUSG00000055865.9	Tafa3	0.0420677689728403
ENSMUSG00000024150.13	Mcfd2	0.271652959264027
ENSMUSG00000062981.6	Mrpl42	0.0380955968811934
ENSMUSG00000045377.6	Tmem88	0.471329814933693
ENSMUSG00000031168.15	Ebp	0.18453740135155
ENSMUSG00000021820.19	Camk2g	0.146936502147864
ENSMUSG00000022771.18	Ppil2	0.0552658450830914
ENSMUSG00000047407.18	Tgif1	0.373056196250039
ENSMUSG00000032251.13	Irak1bp1	0
ENSMUSG00000022807.10	Osbpl11	0.25827498538227
ENSMUSG00000033933.14	Vhl	0.387437584964506
ENSMUSG00000027509.12	Rae1	0.0120427466363717
ENSMUSG00000001948.11	Spa17	0.0190158915838534
ENSMUSG00000054792.16	Klhl18	0.088632323465505
ENSMUSG00000067150.7	Xpo5	0
ENSMUSG00000021486.8	Prelid1	0.295971114733638
ENSMUSG00000037373.13	Ctbp1	0.0611152230574508
ENSMUSG00000025417.9	Pip4k2c	0.100054291567455
ENSMUSG00000028194.16	Ddah1	0
ENSMUSG00000003423.16	Pih1d1	0.238356306279952
ENSMUSG00000039789.8	Zfp597	0.434392375885158
ENSMUSG00000026755.15	Arpc5l	0.143859581656021
ENSMUSG00000057541.15	Pus7	0
ENSMUSG00000024483.20	Ankhd1	0.188630828774089
ENSMUSG00000036975.6	Tmem177	0
ENSMUSG00000020627.11	Klhl29	0
ENSMUSG00000037236.17	Matr3	0.102819549130816
ENSMUSG00000037461.11	Ints7	0
ENSMUSG00000078570.11	1110065P20Rik	0.245146893421857
ENSMUSG00000003316.15	Glg1	0.256862504706617
ENSMUSG00000029290.13	Zfp326	0.179096409691526
ENSMUSG00000037148.9	Arhgap10	0.422092601450166
ENSMUSG00000031490.7	Eif4ebp1	0
ENSMUSG00000046324.13	Ermp1	0
ENSMUSG00000039703.16	Nploc4	0
ENSMUSG00000018574.15	Acadvl	0.114720062625516
ENSMUSG00000021712.16	Trim23	0.196559066141553
ENSMUSG00000037447.17	Arid5a	0.097869952429258
ENSMUSG00000045411.17	2410002F23Rik	0.511270938785525
ENSMUSG00000071637.6	Cebpd	1.09277121723531
ENSMUSG00000059824.13	Dbp	1.4334385008495
ENSMUSG00000034875.6	Nudt19	0.160805300134605
ENSMUSG00000021573.16	Tppp	0.494001897169259
ENSMUSG00000029004.16	Kmt2e	0.158133918943977
ENSMUSG00000042717.6	Ppp1r3a	0.171827611065316
ENSMUSG00000030516.15	Tjp1	0.329310774825393
ENSMUSG00000027001.11	Dusp19	0.148085113713191
ENSMUSG00000025156.18	Gps1	0.159370549132606
ENSMUSG00000008734.10	Gprc5b	0.27581895454532
ENSMUSG00000025358.17	Cdk2	0.334902811638932
ENSMUSG00000079020.10	Slc45a4	0
ENSMUSG00000020608.8	Smc6	0.137240751794224
ENSMUSG00000021178.10	Psmc1	0
ENSMUSG00000032966.15	Fkbp1a	0.223015516676585
ENSMUSG00000021065.17	Fut8	0.0637600024543944
ENSMUSG00000000148.18	Brat1	0.262427469240228
ENSMUSG00000031985.10	Gnpat	0
ENSMUSG00000062542.12	Syt9	0.449944332551039
ENSMUSG00000019838.12	Slc16a10	0.197271614765632
ENSMUSG00000023272.5	Creld2	0.397237771976357
ENSMUSG00000004270.14	Lpcat3	0.0901923531517421
ENSMUSG00000029992.15	Gfpt1	0.0974103761367618
ENSMUSG00000013701.14	Timm23	0.268358904125495
ENSMUSG00000001128.8	Cfp	0.159733483960675
ENSMUSG00000030722.8	Nfatc2ip	0.147861252257902
ENSMUSG00000014932.16	Yes1	0.138100859481663
ENSMUSG00000061461.12	Smim20	0
ENSMUSG00000041763.15	Tpp2	0.0523068705931115
ENSMUSG00000070871.11	Ccnyl1	0.221700462397949
ENSMUSG00000032872.17	Cyb5r4	0
ENSMUSG00000028693.16	Nasp	0
ENSMUSG00000053644.14	Aldh7a1	0
ENSMUSG00000028607.17	Cpt2	0.213967672537242
ENSMUSG00000072720.10	Myo18b	0.565174131205915
ENSMUSG00000026811.19	St6galnac6	0.280706532501888
ENSMUSG00000024457.17	Trim26	0.0933198155054789
ENSMUSG00000027075.17	Slc43a1	2.01696943544052
ENSMUSG00000039976.5	Tbc1d16	0.0464729613154456
ENSMUSG00000057363.13	Uxs1	0
ENSMUSG00000028381.9	Ugcg	0.12334851399088
ENSMUSG00000031513.9	Leprotl1	0.239475915664979
ENSMUSG00000021810.4	Ecd	0.103129341357954
ENSMUSG00000044792.8	Isca1	0.0196092603594783
ENSMUSG00000024480.10	Ap3s1	0.0996497973044695
ENSMUSG00000042302.15	Ehbp1	0
ENSMUSG00000015083.12	C8g	0.303485227745981
ENSMUSG00000003154.16	Foxj2	0.0360268057908178
ENSMUSG00000030611.11	Mrps11	0.0183203081652629
ENSMUSG00000035851.15	Ythdc1	0.262582737012323
ENSMUSG00000040746.16	Rnf167	0.00636918227516685
ENSMUSG00000003226.8	Ranbp2	0.0469026900039209
ENSMUSG00000060244.2	Alyref2	0.111581070833296
ENSMUSG00000002393.15	Nr2f6	0.293230413283541
ENSMUSG00000021062.16	Rab15	0.371414385501116
ENSMUSG00000020740.14	Gga3	0.290529011442016
ENSMUSG00000038991.18	Txndc5	0.0768218694982603
ENSMUSG00000078193.3	Gm2000	0.296598639491181
ENSMUSG00000022787.11	Wdr53	0.392119830657196
ENSMUSG00000030868.7	Dctn5	0.012427556606826
ENSMUSG00000045282.8	Tmem86b	0.133708784175664
ENSMUSG00000030681.19	Mvp	0
ENSMUSG00000010097.16	Nxf1	0.0691464384478169
ENSMUSG00000026626.12	Ppp2r5a	0.19652811153241
ENSMUSG00000008976.17	Gabpa	0.0705990485049502
ENSMUSG00000026817.15	Ak1	0
ENSMUSG00000027314.7	Dll4	0.0761680640673515
ENSMUSG00000022914.18	Brwd1	0.0328530129332152
ENSMUSG00000025422.11	Agap2	0.636677558916586
ENSMUSG00000040111.18	Gramd1b	0.575216774512556
ENSMUSG00000032252.15	Glce	0.0595202726998938
ENSMUSG00000031370.13	Zrsr2	0
ENSMUSG00000028431.12	Elp1	0.236846190674779
ENSMUSG00000031681.17	Smad1	0.0735175685858277
ENSMUSG00000023075.10	Akirin1	0.485280425110826
ENSMUSG00000021038.18	Vipas39	0.399644134975397
ENSMUSG00000034165.17	Ccnd3	0.144140298132693
ENSMUSG00000018481.10	Appbp2	0.303422831289378
ENSMUSG00000050323.15	Ndufaf6	0.0389343393835902
ENSMUSG00000036817.15	Sun1	0.0241586620341013
ENSMUSG00000025085.17	Ablim1	1.53227604981067
ENSMUSG00000045664.6	Cdc42ep2	0.0704887198244907
ENSMUSG00000022940.18	Pigp	0.324241463489363
ENSMUSG00000047866.21	Lonp2	0
ENSMUSG00000027999.16	Pla2g12a	0.360970544240398
ENSMUSG00000037415.8	Ranbp10	0.313216861317226
ENSMUSG00000020273.14	Papolg	0.361419902243485
ENSMUSG00000039988.15	Ankrd13c	0.25004259974515
ENSMUSG00000025348.10	Itga7	0.129961525928568
ENSMUSG00000024454.17	Hdac3	0.173459101870412
ENSMUSG00000041747.4	Utp15	0.00864690032910405
ENSMUSG00000024855.11	Pacs1	0.382471472338394
ENSMUSG00000027188.9	Pamr1	0.0307432045795988
ENSMUSG00000062822.9	4833420G17Rik	0.263113724561617
ENSMUSG00000063488.7	Zkscan7	0.288897892237471
ENSMUSG00000028868.14	Wasf2	0.418474452201578
ENSMUSG00000046573.8	Lyrm4	0
ENSMUSG00000062761.8	Zfp512	0.307282708827318
ENSMUSG00000013878.19	Rnf170	0.00776533691488478
ENSMUSG00000022403.16	St13	0.348902601570457
ENSMUSG00000035898.14	Uba6	0
ENSMUSG00000087370.4	Tmem170b	0.341005132973169
ENSMUSG00000032965.12	Ift57	0.0695411551951848
ENSMUSG00000059005.14	Hnrnpa3	0.0183843974795826
ENSMUSG00000031167.17	Rbm3	0.0705940337815753
ENSMUSG00000025823.10	Pdia4	0.193466531704786
ENSMUSG00000052631.16	Sh2d6	0.821769762234775
ENSMUSG00000020962.15	Gtf2a1	0
ENSMUSG00000006931.16	P3h4	0.108199421844696
ENSMUSG00000026950.19	Neb	0.18093241111948
ENSMUSG00000021182.17	Ccdc88c	0.110683330110388
ENSMUSG00000021916.17	Glt8d1	0.051613007769466
ENSMUSG00000001674.12	Ddx18	0
ENSMUSG00000036989.17	Trim3	0.0112627820149862
ENSMUSG00000029387.11	Gtf2h3	0.0423689898067329
ENSMUSG00000062329.5	Cytl1	0.826723145731734
ENSMUSG00000056938.17	Acbd4	0
ENSMUSG00000027079.16	Clp1	0.00748951768045869
ENSMUSG00000026102.10	Inpp1	0.333859193604335
ENSMUSG00000068479.6	Mfap1a	0.0355085814983135
ENSMUSG00000051675.14	Trim32	0.0571364018414618
ENSMUSG00000018882.13	Mrpl45	0.0833426545796629
ENSMUSG00000000266.12	Mid2	0.300200442527747
ENSMUSG00000038406.18	Scaf1	0.0146811059529756
ENSMUSG00000027077.8	Smtnl1	0.650444351158022
ENSMUSG00000025558.20	Dock9	0.166644615256167
ENSMUSG00000040865.16	Ino80d	0.317735812641953
ENSMUSG00000050619.15	Zscan29	0
ENSMUSG00000021814.18	Anxa7	0
ENSMUSG00000040350.17	Trim7	0
ENSMUSG00000078768.3	Zfp566	0.141648703264738
ENSMUSG00000014074.18	Rnf168	0.0707416595556098
ENSMUSG00000025555.15	Farp1	0.130426338958742
ENSMUSG00000073557.13	Ppp1r12b	0.440773309052559
ENSMUSG00000027889.18	Ampd2	0.256481869908444
ENSMUSG00000035024.17	Ncapd3	0.352829885266269
ENSMUSG00000034724.19	Cnot6l	0.291393119184509
ENSMUSG00000066151.13	Fkbp15	0.245235335776978
ENSMUSG00000056666.14	Retsat	0.0766047501148447
ENSMUSG00000042419.9	Nfkbil1	0.00548855946182103
ENSMUSG00000026240.13	Cops7b	0.14411366066964
ENSMUSG00000028459.12	Cd72	0.0688172030870598
ENSMUSG00000030177.15	Ccdc77	0.241869515855612
ENSMUSG00000035181.7	Heatr5a	0.43016876942568
ENSMUSG00000037262.8	Kin	0.231316982552215
ENSMUSG00000003464.14	Pex19	0.046272583733025
ENSMUSG00000026544.7	Dusp23	0
ENSMUSG00000035295.11	Wdr38	0.230114863809655
ENSMUSG00000049904.8	Tmem17	0.082330458088252
ENSMUSG00000022426.7	Josd1	0
ENSMUSG00000068240.6	Gm11808	0.0828820726965423
ENSMUSG00000071266.14	Zfp946	0
ENSMUSG00000078427.4	Sarnp	0.207222080748735
ENSMUSG00000031613.10	Hpgd	0.317892260529991
ENSMUSG00000038845.12	Phb	0.21651047859274
ENSMUSG00000026353.10	Ubxn4	0
ENSMUSG00000048756.12	Foxo3	0.244933403491666
ENSMUSG00000037455.17	Slc18b1	0
ENSMUSG00000028278.15	Rragd	0.010466503482751
ENSMUSG00000026939.13	Tmem141	0.129589116389085
ENSMUSG00000042487.7	Leo1	0
ENSMUSG00000040463.17	Mybbp1a	0
ENSMUSG00000030527.16	Crtc3	0.366471988652853
ENSMUSG00000035473.11	Galm	0.260742488541157
ENSMUSG00000050777.8	Tmem37	0
ENSMUSG00000075307.4	Klhl41	0.278686913587403
ENSMUSG00000025537.13	Phkg1	0.0073205460392853
ENSMUSG00000024899.8	Papss2	0.23564598931731
ENSMUSG00000020053.19	Igf1	0.350011783308989
ENSMUSG00000048661.15	Lemd3	0.243208405256185
ENSMUSG00000037470.15	Uggt1	0.0800030903764447
ENSMUSG00000041879.14	Ipo9	0.0494031785894334
ENSMUSG00000044066.15	Cep68	0.0293671842128425
ENSMUSG00000022114.6	Spry2	0.0781103164449502
ENSMUSG00000020021.5	Fgd6	0.31954657128453
ENSMUSG00000038481.14	Cdk19	0.0616049830319113
ENSMUSG00000028063.16	Lmna	0
ENSMUSG00000051557.16	Pusl1	0.107654471930595
ENSMUSG00000034911.9	Ushbp1	0.340726430347825
ENSMUSG00000052566.9	Hook2	0
ENSMUSG00000027593.16	Raly	0.210655327763185
ENSMUSG00000005846.13	Rsl1d1	0
ENSMUSG00000021959.17	Lats2	0.29693344006495
ENSMUSG00000030738.12	Eif3c	0.000121721644927679
ENSMUSG00000053950.11	Adnp2	0.459877135092435
ENSMUSG00000030008.10	Pradc1	0.173813462050181
ENSMUSG00000031986.7	Sprtn	0.343569335421084
ENSMUSG00000020190.14	Mknk2	0
ENSMUSG00000048796.8	Cyb561d1	0.31531317625421
ENSMUSG00000025261.19	Huwe1	0.132072684476478
ENSMUSG00000047881.15	Rell1	0.705124124021432
ENSMUSG00000029600.11	Rita1	0.0177588745466356
ENSMUSG00000002413.16	Braf	0.247862301970507
ENSMUSG00000042834.16	Nrep	0
ENSMUSG00000001366.15	Fbxo9	0
ENSMUSG00000058835.15	Abi1	0
ENSMUSG00000041229.16	Phf8	0.0294251775176123
ENSMUSG00000008348.10	Ubc	1.29972322041865
ENSMUSG00000037275.15	Gemin5	0
ENSMUSG00000035011.16	Zbtb7a	0
ENSMUSG00000039128.14	Cdc123	0.0579678550634065
ENSMUSG00000038007.15	Acer2	0.504616692672022
ENSMUSG00000046873.19	Mbtps2	0.133416361361969
ENSMUSG00000037791.16	Phf12	0
ENSMUSG00000027287.15	Snap23	0.353471112863276
ENSMUSG00000030772.7	Dkk3	0.185669760824701
ENSMUSG00000025271.14	Pfkfb1	0.501521136742139
ENSMUSG00000024073.17	Birc6	0.0129964398548928
ENSMUSG00000025047.10	Pdcd11	0.10525643989827
ENSMUSG00000027177.15	Hipk3	0.205579915232818
ENSMUSG00000022548.15	Apod	0.266419438987096
ENSMUSG00000020124.11	Usp15	0.0120576571916885
ENSMUSG00000001420.14	Tmem79	0
ENSMUSG00000019975.13	Ikbip	0.00926983967893669
ENSMUSG00000029434.13	Vps33a	0.0362272294522087
ENSMUSG00000022856.10	Tmem41a	0
ENSMUSG00000052684.5	Jun	0.84945834176154
ENSMUSG00000022571.10	Pycrl	0.321378042102994
ENSMUSG00000041629.8	Fam104a	0.404091276667454
ENSMUSG00000053754.15	Chd8	0.226682938377749
ENSMUSG00000019823.18	Mical1	0.354410252290741
ENSMUSG00000027333.19	Smox	0
ENSMUSG00000016940.19	Kctd2	0.307261764278278
ENSMUSG00000021774.14	Ube2e1	0.0797654509507869
ENSMUSG00000037358.7	Dipk2b	0.311077552940658
ENSMUSG00000040113.15	Mettl11b	0.509854812491959
ENSMUSG00000039686.15	Zer1	0.129588296912363
ENSMUSG00000068663.15	Clec16a	0
ENSMUSG00000026104.15	Stat1	0
ENSMUSG00000021765.10	Fst	0.210836087717654
ENSMUSG00000026107.12	Nabp1	0.266998570601447
ENSMUSG00000053799.9	Exoc6	0
ENSMUSG00000026833.19	Olfm1	0.510342832791165
ENSMUSG00000021866.16	Anxa11	0
ENSMUSG00000027882.19	Stxbp3	0.249898145477153
ENSMUSG00000056492.7	Adgrf5	0.320538963207857
ENSMUSG00000025262.9	Fam120c	0.264940734287568
ENSMUSG00000039164.3	Naif1	0.269952698640164
ENSMUSG00000003847.17	Nfat5	0.234112736604525
ENSMUSG00000050211.15	Pla2g4e	0.520186017078379
ENSMUSG00000040774.16	Cept1	0.31856244906914
ENSMUSG00000030470.16	Csrp3	0.155916400271807
ENSMUSG00000028834.14	Trim63	1.01461206831401
ENSMUSG00000061665.8	Cd2ap	0.314894735284032
ENSMUSG00000027637.4	Rab5if	0.281589531313725
ENSMUSG00000042642.14	Flad1	0
ENSMUSG00000041361.14	Myzap	0.548845402920112
ENSMUSG00000026511.8	Srp9	0.178975476472163
ENSMUSG00000021067.9	Sav1	0.440179646051444
ENSMUSG00000030727.13	Rabep2	0
ENSMUSG00000036835.8	Psenen	0.360488242863966
ENSMUSG00000026003.6	Acadl	0.0155925081039244
ENSMUSG00000035069.4	Oma1	0
ENSMUSG00000030615.13	Tmem126a	0.0609533182063277
ENSMUSG00000003752.10	Itpkc	0.0758453485017064
ENSMUSG00000042050.9	Dync2i1	0
ENSMUSG00000064080.13	Fbln2	0.627903033504609
ENSMUSG00000039725.7	Trp53rka	0.274031171463454
ENSMUSG00000001829.18	Clpb	0.0228274447970318
ENSMUSG00000034252.15	Senp6	0
ENSMUSG00000040390.14	Map3k10	0.137709535646276
ENSMUSG00000036752.5	Tubb4b	0
ENSMUSG00000028282.13	Casp8ap2	0.22368054420386
ENSMUSG00000025616.15	Usp16	0.149985595097421
ENSMUSG00000028099.9	Polr3c	0.100960682162725
ENSMUSG00000027531.17	Impa1	0.189347091675034
ENSMUSG00000027454.11	Gins1	0
ENSMUSG00000031781.15	Ciapin1	0.0416746010087096
ENSMUSG00000034430.17	Zxdc	0.0451839980633895
ENSMUSG00000038806.8	Sde2	0.161185534743402
ENSMUSG00000039850.17	Endov	0.189737092531652
ENSMUSG00000032126.17	Hmbs	0.0657141121471999
ENSMUSG00000036054.16	Sugp2	0.247477520056097
ENSMUSG00000058392.14	Rrp1b	0.0741813994747927
ENSMUSG00000049643.16	2310022A10Rik	0
ENSMUSG00000064145.13	Arih2	0
ENSMUSG00000030499.10	Kctd15	0.301627842010419
ENSMUSG00000044068.8	Zrsr1	0
ENSMUSG00000031530.7	Dusp4	0.0344701324061772
ENSMUSG00000079317.11	Trappc2	0.17007850369523
ENSMUSG00000026489.14	Coq8a	0.241923413991953
ENSMUSG00000023938.9	Aars2	0
ENSMUSG00000003812.14	Dnase2a	0.0725657720759751
ENSMUSG00000032067.7	Pts	0
ENSMUSG00000095040.3	1700001J03Rik	0
ENSMUSG00000024759.15	Atl3	0.409439923093356
ENSMUSG00000052428.11	Tmco1	0.214348451116289
ENSMUSG00000003119.15	Cdk12	0.276948085005775
ENSMUSG00000022710.18	Usp7	0
ENSMUSG00000018845.15	Unc45b	0.28137467048828
ENSMUSG00000069835.11	Sat2	0.541654806465823
ENSMUSG00000024642.18	Tle4	0.0540978200508158
ENSMUSG00000018974.8	Sart3	0.0309284418609488
ENSMUSG00000055980.3	Irs1	0.670632210657259
ENSMUSG00000007480.6	Mc5r	0
