Geneid	Symbol	Chow_GElaS
ENSMUSG00000049823.10	Zbtb12	0.76963060492936
ENSMUSG00000022394.15	L3mbtl2	0.125134495400411
ENSMUSG00000016756.18	Cmah	0.797408528063507
ENSMUSG00000061288.14	Taok3	1.02747313915541
ENSMUSG00000066363.13	Serpina3f	0.911463705285189
ENSMUSG00000042812.6	Foxf1	0.225173145098421
ENSMUSG00000022391.17	Rangap1	0.406011347765277
ENSMUSG00000050627.14	Gpd1l	0.297273333099137
ENSMUSG00000057594.13	Arl16	0
ENSMUSG00000033295.15	Ptprf	0.819190985299228
ENSMUSG00000022789.16	Dnm1l	0
ENSMUSG00000038696.15	Mapkap1	0.354541424289746
ENSMUSG00000028974.14	Dffa	0.162250077474318
ENSMUSG00000018398.19	Septin8	0.295600648752919
ENSMUSG00000062761.8	Zfp512	0.208052005070153
ENSMUSG00000040481.18	Bptf	0
ENSMUSG00000021709.15	Erbin	0.168187726739585
ENSMUSG00000042709.16	Atpaf2	0
ENSMUSG00000026656.16	Fcgr2b	0.55886898499385
ENSMUSG00000070420.5	Zscan25	0.531749853733774
ENSMUSG00000025492.7	Ifitm3	0
ENSMUSG00000029227.16	Fip1l1	0
ENSMUSG00000036257.16	Pnpla8	0.688802763740176
ENSMUSG00000027288.17	Zfp106	0
ENSMUSG00000024404.8	Riok3	0.00718775137868901
ENSMUSG00000027016.18	Zfp385b	0.768673172041245
ENSMUSG00000026495.9	Efcab2	0
ENSMUSG00000019774.9	Mtrf1l	0
ENSMUSG00000027860.16	Vangl1	0.0112279648058789
ENSMUSG00000023075.10	Akirin1	0.458851368381053
ENSMUSG00000040616.4	Tmem51	0.089498154626973
ENSMUSG00000039217.14	Il18	0
ENSMUSG00000062031.14	Pgghg	0.15397323470514
ENSMUSG00000075232.7	Amd1	0.398494078091178
ENSMUSG00000019732.15	Calr3	0.197316175188768
ENSMUSG00000040007.9	Bahd1	0.439658345191265
ENSMUSG00000036932.15	Aifm1	0.0247479839021348
ENSMUSG00000042133.17	Ppig	0.023421326959933
ENSMUSG00000026939.13	Tmem141	0.00538204554728392
ENSMUSG00000050423.12	Ppp1r3g	2.07496408526448
ENSMUSG00000066551.13	Hmgb1	0.515312983673792
ENSMUSG00000064367.1	mt-Nd5	1.09602664462403
ENSMUSG00000068299.12	Nat8f4	0.614170976570477
ENSMUSG00000028194.16	Ddah1	0.248483916814389
ENSMUSG00000012405.17	Rpl15	0.0277851860826911
ENSMUSG00000061815.12	Rufy4	0.497313816769889
ENSMUSG00000068328.10	Aup1	0.220816099753903
ENSMUSG00000028788.15	Ptp4a2	0
ENSMUSG00000028910.13	Mecr	0
ENSMUSG00000042737.10	Dpm3	0.255969879919823
ENSMUSG00000034800.16	Zfp661	0.337291384447056
ENSMUSG00000030748.10	Il4ra	0.15008907731416
ENSMUSG00000067818.7	Myl9	0
ENSMUSG00000032479.16	Map4	0.47906463117427
ENSMUSG00000074272.11	Ceacam1	0.642961719562608
ENSMUSG00000031381.17	Piga	0
ENSMUSG00000021638.13	Ocln	0.548432262413031
ENSMUSG00000029528.20	Pxn	0.475921813278047
ENSMUSG00000094156.3	Sult2a7	0.0690941650417632
ENSMUSG00000036850.5	Mrpl41	0
ENSMUSG00000037646.11	Vps13b	0
ENSMUSG00000021835.16	Bmp4	0
ENSMUSG00000004043.15	Stat5a	0.5424768076213
ENSMUSG00000022191.17	Drosha	0
ENSMUSG00000021326.14	Trim27	0.350992416031645
ENSMUSG00000049470.14	Aff4	0
ENSMUSG00000022371.17	Col14a1	0.589628222979376
ENSMUSG00000038525.17	Armc10	0
ENSMUSG00000040857.16	Erf	0.500167019402353
ENSMUSG00000031671.12	Setd6	0.15933195666913
ENSMUSG00000021550.7	2210016F16Rik	0.968949221791848
ENSMUSG00000001445.11	Mrpl10	0.0132234394056636
ENSMUSG00000026405.15	C4bp	0
ENSMUSG00000025369.16	Smarcc2	0.0924571407467232
ENSMUSG00000023025.17	Larp4	0
ENSMUSG00000063049.5	Ing2	0
ENSMUSG00000031987.7	Egln1	0
ENSMUSG00000053510.13	Nrd1	0
ENSMUSG00000023977.16	Ubr2	0.320454712258231
ENSMUSG00000042632.18	Pla2g6	0.152412587166795
ENSMUSG00000058239.14	Usf2	0
ENSMUSG00000028013.17	Ppa2	0
ENSMUSG00000042303.20	Sgsm3	0.470387656030789
ENSMUSG00000054072.13	Iigp1	0
ENSMUSG00000027546.16	Atp9a	0
ENSMUSG00000041762.17	Gpr155	0.759628190740698
ENSMUSG00000042041.8	2010003K11Rik	0
ENSMUSG00000020520.15	Galnt10	0.539367358371731
ENSMUSG00000037349.10	Nudt22	0.807219362108263
ENSMUSG00000068039.14	Tcp1	0
ENSMUSG00000032612.15	Usp4	0.206820200355786
ENSMUSG00000034487.5	Poglut3	0.391749530257138
ENSMUSG00000026728.10	Vim	1.06154447232728
ENSMUSG00000066684.11	Pilrb1	0
ENSMUSG00000020432.13	Tcn2	0.983634222296444
ENSMUSG00000000959.8	Oxa1l	0.376766262776044
ENSMUSG00000061313.11	Ddhd2	0.471565487873973
ENSMUSG00000044328.14	Trp53i13	0.572354378714794
ENSMUSG00000025578.10	Cbx8	0.0748644182721789
ENSMUSG00000025405.10	Inhbc	0.71442068602062
ENSMUSG00000060938.15	Rpl26	0
ENSMUSG00000037885.19	Stk35	0.60164350078427
ENSMUSG00000095975.4	Cphx1	1.00665809170972
ENSMUSG00000002342.18	Tmem161a	0
ENSMUSG00000019158.10	Tmem160	0
ENSMUSG00000020037.16	Rfx4	0.646611869135574
ENSMUSG00000043008.10	Klhl6	0.241436085315488
ENSMUSG00000031314.19	Taf1	0
ENSMUSG00000073436.12	Eme2	0
ENSMUSG00000033458.18	Fan1	0
ENSMUSG00000036565.8	Ttyh3	0
ENSMUSG00000025810.10	Nrp1	0.358189442779263
ENSMUSG00000020863.16	Luc7l3	0.480203066081525
ENSMUSG00000041685.17	Fcho2	0.643108927240016
ENSMUSG00000030471.18	Zdhhc13	0.230844356227243
ENSMUSG00000024966.10	Stip1	0
ENSMUSG00000038848.15	Ythdf1	0
ENSMUSG00000025159.9	Mms19	0.370499170291476
ENSMUSG00000037652.16	Phc3	0
ENSMUSG00000073409.13	H2-Q6	0.240310357922788
ENSMUSG00000034543.16	Morc2a	0.0173280311151216
ENSMUSG00000033055.13	Ankrd54	0.157888861842767
ENSMUSG00000005354.17	Txn2	0.0387622437996138
ENSMUSG00000079427.11	Mthfsl	0.782752235897459
ENSMUSG00000049037.9	Clec4a1	0.760975795117138
ENSMUSG00000037373.13	Ctbp1	0.282477367628766
ENSMUSG00000096215.9	Smim22	0
ENSMUSG00000017286.16	Glod4	0
ENSMUSG00000068921.15	Dap3	0.00652831336344356
ENSMUSG00000042726.15	Trafd1	0.472521432735811
ENSMUSG00000028684.15	Urod	0
ENSMUSG00000032998.17	Foxj3	0.422289841642654
ENSMUSG00000032175.12	Tyk2	0.0602097717419568
ENSMUSG00000000915.16	Hip1r	0.735145587009287
ENSMUSG00000055862.8	Izumo4	0.542931264880711
ENSMUSG00000026773.20	Pfkfb3	0.456379094524822
ENSMUSG00000031429.15	Psmd10	0.0464218538560949
ENSMUSG00000063235.19	Ptpmt1	0.584151957058319
ENSMUSG00000037172.15	Dennd11	0
ENSMUSG00000036208.14	Nepro	0
ENSMUSG00000028466.16	Creb3	0.180818876970304
ENSMUSG00000032267.9	Usp28	0
ENSMUSG00000032392.12	Parp16	0
ENSMUSG00000026482.14	Rgl1	0.0182497591308922
ENSMUSG00000025779.11	Ly96	0.19273320523934
ENSMUSG00000046031.8	Calhm6	0
ENSMUSG00000046668.10	Cxxc5	0.451428856042971
ENSMUSG00000052974.9	Cyp2f2	0
ENSMUSG00000028708.17	Mknk1	0.334274139105893
ENSMUSG00000046546.4	Fam43a	0
ENSMUSG00000043190.15	Rfesd	0
ENSMUSG00000062410.15	Hsd3b3	0.717057519302604
ENSMUSG00000034930.17	Rtkn	0.546759847087054
ENSMUSG00000021686.7	Ap3b1	0.213027535825717
ENSMUSG00000044533.16	Rps2	0
ENSMUSG00000068086.7	Cyp2d9	1.02223349906505
ENSMUSG00000056153.16	Socs6	0.195349448536753
ENSMUSG00000023087.16	Noct	2.02581310167968
ENSMUSG00000022142.9	Nup155	0.440697113645821
ENSMUSG00000033610.17	Pank1	0.505311586613954
ENSMUSG00000033313.12	Fbxl8	0.0615451930057027
ENSMUSG00000041132.12	N4bp2l1	0.623090494390139
ENSMUSG00000031617.17	Tmem184c	0.0369394173718127
ENSMUSG00000118537.2	Shld3	0.00534399292302663
ENSMUSG00000030403.10	Vasp	0.185410330884941
ENSMUSG00000024659.16	Anxa1	0.832145479385852
ENSMUSG00000033940.9	Brk1	0.0623447356580713
ENSMUSG00000037415.8	Ranbp10	0.443439179981384
ENSMUSG00000049717.10	Lig4	0.413785308450903
ENSMUSG00000014633.16	Cmc2	0.142878399872683
ENSMUSG00000010025.20	Aldh3a2	0.326420308559058
ENSMUSG00000032044.5	Rpusd4	0.479523767082523
ENSMUSG00000039294.15	Cybc1	0.0878856017629493
ENSMUSG00000039405.8	Prss23	0.668926770839693
ENSMUSG00000073599.11	Ecscr	0.0509233904633923
ENSMUSG00000006471.19	Ndor1	0.185426720762944
ENSMUSG00000020873.16	Slc35b1	0.713260642203181
ENSMUSG00000001029.16	Icam2	0
ENSMUSG00000015342.7	Xk	0.310423436491136
ENSMUSG00000078650.3	G6pc	1.49460848709226
ENSMUSG00000059588.14	Calcrl	0.390472656834488
ENSMUSG00000020328.11	Nudcd2	0.808734600571805
ENSMUSG00000041445.10	Mmrn2	0
ENSMUSG00000030613.14	Ccdc90b	0.130026067111458
ENSMUSG00000051730.16	Mettl5	0
ENSMUSG00000039367.12	Sec24c	0
ENSMUSG00000022052.10	Ppp2r2a	0.282871382950042
ENSMUSG00000030004.7	Nat8	0
ENSMUSG00000068220.7	Lgals1	0
ENSMUSG00000060807.8	Serpina6	0
ENSMUSG00000031485.16	Plpbp	0.380108006577396
ENSMUSG00000020865.17	Abcc3	1.01886647622209
ENSMUSG00000034783.8	Cd207	0.641123283050332
ENSMUSG00000070733.14	Fryl	0
ENSMUSG00000046330.11	Rpl37a	0
ENSMUSG00000020109.14	Dnajb12	0.259964027504401
ENSMUSG00000037541.23	Shank2	0.554860906810149
ENSMUSG00000038611.18	Phrf1	0
ENSMUSG00000028745.19	Capzb	0
ENSMUSG00000015149.15	Sirt2	0.523815602807076
ENSMUSG00000021279.6	Cdc42bpb	0
ENSMUSG00000024679.11	Ms4a6d	0.959375632664092
ENSMUSG00000035047.10	Kri1	0
ENSMUSG00000044340.8	Phlpp1	0.226251864542522
ENSMUSG00000044447.6	Dock5	0
ENSMUSG00000015733.14	Capza2	0.249774772276834
ENSMUSG00000021607.10	Mrpl36	0.743205984316079
ENSMUSG00000048874.16	Phf3	0
ENSMUSG00000037826.6	Ppm1k	0.638439532361337
ENSMUSG00000001964.15	Emd	0
ENSMUSG00000023965.14	Fbxl17	0.446113486334894
ENSMUSG00000044139.13	Prss53	0.370693695938829
ENSMUSG00000023456.17	Tpi1	0
ENSMUSG00000041261.10	Car8	0
ENSMUSG00000023052.9	Npff	0
ENSMUSG00000028647.14	Mycbp	0.206847484437967
ENSMUSG00000029499.12	Pxmp2	0.435782852502097
ENSMUSG00000027750.17	Postn	0.85161139175801
ENSMUSG00000007617.19	Homer1	0.212767455222125
ENSMUSG00000020019.5	Ntn4	0.577946774608753
ENSMUSG00000015478.14	Rnf5	0
ENSMUSG00000027286.17	Lrrc57	0.0357596226573444
ENSMUSG00000002602.17	Axl	0.930102432589812
ENSMUSG00000021244.16	Ylpm1	0
ENSMUSG00000036402.14	Gng12	0.0434229049792883
ENSMUSG00000046185.11	Zfp84	0.0663849760137177
ENSMUSG00000061983.8	Rps12	0.165405910540437
ENSMUSG00000034793.16	G6pc3	0.117249748390643
ENSMUSG00000028958.16	Tmub1	0
ENSMUSG00000034118.16	Tpst1	0
ENSMUSG00000032380.10	Dapk2	0.533146836356377
ENSMUSG00000020124.11	Usp15	0
ENSMUSG00000026227.12	2810459M11Rik	0.699848584759648
ENSMUSG00000001056.4	Nhp2	0.14728410221695
ENSMUSG00000025404.16	R3hdm2	0.0710865134360166
ENSMUSG00000048371.9	Pdp2	0.543490097986902
ENSMUSG00000055436.19	Srsf11	0.476676390836395
ENSMUSG00000047867.12	Gimap6	0.203607434279964
ENSMUSG00000028670.15	Lypla2	0
ENSMUSG00000030232.19	Aebp2	0.0399245098019671
ENSMUSG00000023861.18	Mpc1	1.07575490450214
ENSMUSG00000039275.10	Foxk2	0.428168070934876
ENSMUSG00000040127.14	Sdr9c7	1.434670331817
ENSMUSG00000009549.15	Srp14	0.198917233854615
ENSMUSG00000026153.16	Fam135a	0.377356965233833
ENSMUSG00000027829.16	Ccnl1	0.654351136164609
ENSMUSG00000037971.11	1110032A03Rik	0.315545806389802
ENSMUSG00000004880.12	Lbr	0
ENSMUSG00000026121.14	Sema4c	0.20794292602637
ENSMUSG00000048109.11	Rbm15	0
ENSMUSG00000017715.12	Pgs1	0.384723939120355
ENSMUSG00000002820.7	Atg4d	0.178802114180899
ENSMUSG00000044339.13	Alkbh2	0.326802104535654
ENSMUSG00000056952.14	Tatdn2	0
ENSMUSG00000001473.8	Tubb6	0.695466271843501
ENSMUSG00000050017.12	Pitpnb	0.010874621205158
ENSMUSG00000029426.9	Scarb2	0.69299785342815
ENSMUSG00000054312.7	Mrps21	0.0877498450974229
ENSMUSG00000014668.16	Chfr	0
ENSMUSG00000031432.4	Prps1	0
ENSMUSG00000031176.9	Dynlt3	0
ENSMUSG00000024319.19	Vps52	0
ENSMUSG00000015843.11	Rxrg	0.434092319962436
ENSMUSG00000095990.2	Zfp97	0.558771566449468
ENSMUSG00000040363.16	Bcor	0
ENSMUSG00000029438.10	Bcl7a	0.402804251094972
ENSMUSG00000020189.16	Osbpl8	0.3745150424285
ENSMUSG00000007659.19	Bcl2l1	0.440421577825471
ENSMUSG00000019368.14	Sec14l4	0.147243148663018
ENSMUSG00000032743.16	Katnip	0
ENSMUSG00000028854.10	Slc9a1	0.340864748835924
ENSMUSG00000026193.16	Fn1	0.245859737134792
ENSMUSG00000034445.9	Cyb561a3	0.0458680950245163
ENSMUSG00000032855.7	Pkd1	0.182790252861203
ENSMUSG00000072770.10	Acrbp	0.153395865958372
ENSMUSG00000022051.16	Bnip3l	0.314031906854207
ENSMUSG00000010914.11	Pdhx	0.433563556711896
ENSMUSG00000057229.12	Dmac2	0.315622547310789
ENSMUSG00000020397.16	Med7	0.268266136290035
ENSMUSG00000039414.11	Heatr5b	0
ENSMUSG00000029017.14	Pmpcb	0
ENSMUSG00000021277.17	Traf3	0.282406571289254
ENSMUSG00000034083.17	Ccdc174	0.0693470141007828
ENSMUSG00000074158.10	Zfp976	0.358435953948024
ENSMUSG00000027602.10	Map1lc3a	0.586437205811482
ENSMUSG00000021716.15	Srek1ip1	0.391458422005804
ENSMUSG00000021192.17	Golga5	0.528644694633974
ENSMUSG00000024780.8	Cdc37l1	0
ENSMUSG00000067225.3	Cyp2c54	1.84117885530994
ENSMUSG00000000631.21	Myo18a	0
ENSMUSG00000036104.13	Rab3gap1	0.0905204410910676
ENSMUSG00000000131.16	Xpo6	0.366988824402661
ENSMUSG00000009090.18	Ap1b1	0
ENSMUSG00000028621.18	Cyb5rl	0.399789521049178
ENSMUSG00000038965.18	Ube2l3	0.03718253845283
ENSMUSG00000001105.16	Ift20	0.276259720930561
ENSMUSG00000025049.7	Taf5	0.313197664264325
ENSMUSG00000033618.8	Map3k13	0
ENSMUSG00000022940.18	Pigp	0.894121635705919
ENSMUSG00000028184.13	Adgrl2	0
ENSMUSG00000020018.7	Snrpf	0.58302535511664
ENSMUSG00000018209.16	Stk4	0
ENSMUSG00000037933.17	Bicd2	0
ENSMUSG00000002346.17	Slc25a42	0.410427597861345
ENSMUSG00000026966.7	Ssna1	0.564355567325352
ENSMUSG00000039159.17	Ube2h	0
ENSMUSG00000002458.14	Rgs19	0.340926520187971
ENSMUSG00000047228.10	A2ml1	0
ENSMUSG00000028902.5	Sf3a3	0.416424949654516
ENSMUSG00000060470.8	Adgrg3	0.302699182703275
ENSMUSG00000041415.11	Dicer1	0
ENSMUSG00000033773.15	Rpap2	0
ENSMUSG00000003617.17	Cp	0
ENSMUSG00000018326.10	Ywhab	0.0631988201323114
ENSMUSG00000025872.6	Thoc3	0.270602859399597
ENSMUSG00000026856.15	Dolpp1	0.510794369352164
ENSMUSG00000026032.9	Ndufb3	0.0802418168671815
ENSMUSG00000024590.9	Lmnb1	0.42085211978142
ENSMUSG00000021951.8	Eef1akmt1	0.82959877359567
ENSMUSG00000006005.19	Tpr	0
ENSMUSG00000038344.15	Txlng	0.0552248185931679
ENSMUSG00000025645.9	Ccdc51	0.43557975146572
ENSMUSG00000031843.3	Mphosph6	0.465877374240051
ENSMUSG00000039323.19	Igfbp2	0.37318504872813
ENSMUSG00000045854.5	Lyrm2	0
ENSMUSG00000062563.16	Cys1	0.505462840696506
ENSMUSG00000003955.9	Fam162a	0
ENSMUSG00000038518.16	Jarid2	0.065462830926641
ENSMUSG00000025354.6	Dnajc14	0
ENSMUSG00000037348.16	Paqr7	0.279974817314957
ENSMUSG00000054469.15	Lclat1	0.101428321895223
ENSMUSG00000005667.9	Mthfd2	1.00185290086507
ENSMUSG00000026737.13	Pip4k2a	0.71423208125795
ENSMUSG00000037621.9	Atoh8	0.860636599735232
ENSMUSG00000031540.15	Kat6a	0
ENSMUSG00000023883.14	Phf10	0.259912583133698
ENSMUSG00000007656.14	Arpp19	0.242802072615217
ENSMUSG00000093661.2	Eif4e3	0.793246066091649
ENSMUSG00000028270.13	Gbp2	1.52661963983369
ENSMUSG00000028126.17	Pip5k1a	0
ENSMUSG00000018076.13	Med13l	0
ENSMUSG00000006019.16	Dhx34	0
ENSMUSG00000059920.10	4930453N24Rik	0.398890890627135
ENSMUSG00000040455.18	Usp45	0.15416397799234
ENSMUSG00000040282.14	Cdin1	0.306605949341895
ENSMUSG00000065954.12	Tacc1	0
ENSMUSG00000030671.10	Pde3b	0.436420837500298
ENSMUSG00000024571.16	Gm16286	0.376111964700401
ENSMUSG00000025993.11	Slc40a1	0.318387743246939
ENSMUSG00000024228.13	Nudt12	0.00798872688068326
ENSMUSG00000022246.15	Rai14	0.422419339743344
ENSMUSG00000035399.13	Oser1	0.513112854745248
ENSMUSG00000045103.20	Dmd	0
ENSMUSG00000072258.12	Taf1a	0.110982545629412
ENSMUSG00000027642.16	Rpn2	0
ENSMUSG00000061130.14	Ppm1b	0.0929735447287128
ENSMUSG00000079184.11	Mphosph8	0.231863088638155
ENSMUSG00000024038.18	Ndufv3	0
ENSMUSG00000038855.11	Itpkb	0
ENSMUSG00000028086.16	Fbxw7	0.331422462610698
ENSMUSG00000097328.8	Tnfsf12	0
ENSMUSG00000041426.13	Hibch	0.222757360796433
ENSMUSG00000064127.14	Med14	0
ENSMUSG00000019868.17	Vta1	0.359808687245834
ENSMUSG00000040761.17	Spen	0
ENSMUSG00000024067.15	Dpy30	0.615269847065983
ENSMUSG00000073680.3	Tmem88b	0.507962959942996
ENSMUSG00000041733.11	Coq5	0.346619062729187
ENSMUSG00000086040.9	Wipf3	0
ENSMUSG00000002109.15	Ddb2	0.376156617461624
ENSMUSG00000021824.14	Ap3m1	0.502367967615804
ENSMUSG00000010609.16	Psen2	0.758934688992087
ENSMUSG00000041040.13	Fam117b	0.489104674170204
ENSMUSG00000026457.15	Adipor1	0.26810667649706
ENSMUSG00000035585.17	Tsen34	0
ENSMUSG00000038967.14	Pdk2	0.539247491986839
ENSMUSG00000093674.8	Rpl41	0
ENSMUSG00000030816.9	Rnf40	0
ENSMUSG00000032120.12	C2cd2l	0.539365978058001
ENSMUSG00000037674.16	Rfx7	0.38854615301866
ENSMUSG00000031834.16	Pik3r2	0.145284230640971
ENSMUSG00000025485.14	Ric8a	0.342488134770925
ENSMUSG00000009073.17	Nf2	0
ENSMUSG00000028992.14	Nmnat1	0.0421076587208732
ENSMUSG00000072596.5	Ear2	0.908931604022607
ENSMUSG00000032295.16	Man2c1	0.041723821622354
ENSMUSG00000006585.4	Cdt1	0
ENSMUSG00000019820.12	Utrn	0
ENSMUSG00000000154.17	Slc22a18	0
ENSMUSG00000030966.14	Trim21	0.427456320691511
ENSMUSG00000022774.14	Ncbp2	0.321295504084218
ENSMUSG00000042647.14	Acad12	0.00827253486076736
ENSMUSG00000001552.15	Jup	0.44852340518748
ENSMUSG00000074925.5	Ptar1	0.0238881425993941
ENSMUSG00000021400.9	Wrnip1	0.694059578128836
ENSMUSG00000020308.8	Tpgs1	0.143417816075112
ENSMUSG00000037339.18	Fam53a	0
ENSMUSG00000026709.11	Dars2	0
ENSMUSG00000078651.9	Aoc2	0
ENSMUSG00000092008.3	Cyp2c69	0
ENSMUSG00000002845.15	Tmem39a	0.186474684321362
ENSMUSG00000037606.19	Osbpl5	0.26283129046815
ENSMUSG00000028741.14	Mrto4	0.492215978471011
ENSMUSG00000042520.17	Ubap2l	0.162023462864219
ENSMUSG00000034748.17	Sirt6	0
ENSMUSG00000027239.15	Mdk	0.0048167878253499
ENSMUSG00000006699.18	Cdc42	0
ENSMUSG00000037475.16	Thoc2	0
ENSMUSG00000020777.17	Acox1	0.771622215048448
ENSMUSG00000031858.17	Mau2	0.11915754083687
ENSMUSG00000032349.14	Elovl5	0.368731393197571
ENSMUSG00000043336.15	Filip1l	0.28611203404949
ENSMUSG00000022634.10	Yaf2	0
ENSMUSG00000048170.15	Mcmbp	0.0291141510869538
ENSMUSG00000003585.14	Sec14l2	0.19230778323915
ENSMUSG00000063870.13	Chd4	0.1219907268911
ENSMUSG00000029373.8	Pf4	0.892946612638591
ENSMUSG00000041143.17	Tmco4	0
ENSMUSG00000029313.19	Aff1	0
ENSMUSG00000078570.11	1110065P20Rik	0.391171728448661
ENSMUSG00000053730.16	Tmem39b	0.502400272719745
ENSMUSG00000025534.18	Gusb	0.507198230432883
ENSMUSG00000028085.13	Gatb	0.0844735386450735
ENSMUSG00000067336.7	Bmpr2	0.18472206797348
ENSMUSG00000005699.17	Pard6a	0.42868810833601
ENSMUSG00000044122.16	Proca1	0
ENSMUSG00000022336.4	Eif3e	0.0683576720612221
ENSMUSG00000029131.15	Dnajb6	0.363198061747617
ENSMUSG00000057572.16	Zbtb8os	0.132698999347569
ENSMUSG00000079111.4	Kdelr2	0.482116520888447
ENSMUSG00000005371.16	Fbxo11	0
ENSMUSG00000044469.9	Tnfaip8l1	0.869379264947426
ENSMUSG00000026970.17	Rbms1	0.4566451808847
ENSMUSG00000026078.11	Pdcl3	0.239914493904007
ENSMUSG00000021576.7	Pdcd6	0.257978360915577
ENSMUSG00000031928.16	Mre11a	0.288353179997701
ENSMUSG00000040287.10	Stac3	0.432303632416406
ENSMUSG00000074884.13	Serf2	0
ENSMUSG00000018363.17	Smurf2	0
ENSMUSG00000025494.9	Sigirr	0.491556012012425
ENSMUSG00000060703.13	Cd302	0.479461185508109
ENSMUSG00000067713.8	Prkag1	0
ENSMUSG00000023452.20	Pisd	0
ENSMUSG00000039783.16	Kmo	0.195819091511573
ENSMUSG00000070394.11	Tmem256	0
ENSMUSG00000037553.15	Zdhhc18	0.363258174146244
ENSMUSG00000022247.13	Brix1	0.369463465608424
ENSMUSG00000021418.16	Rpp40	0
ENSMUSG00000031754.11	Nudt21	0
ENSMUSG00000057346.13	Apol9a	0.396189362397153
ENSMUSG00000022323.12	Rida	0
ENSMUSG00000040390.14	Map3k10	0
ENSMUSG00000035206.11	Sppl2b	0.415878790282874
ENSMUSG00000030347.7	D6Wsu163e	0.217711639063612
ENSMUSG00000033159.15	Cnppd1	0.236627967836502
ENSMUSG00000056310.15	Tyw1	0
ENSMUSG00000039096.11	Rsad1	0.0498972088376479
ENSMUSG00000020679.12	Hnf1b	0.759837867477769
ENSMUSG00000005320.10	Fgfr4	0.454930524467623
ENSMUSG00000059263.10	Usp47	0
ENSMUSG00000004798.15	Ulk2	0.106379960717571
ENSMUSG00000002028.14	Kmt2a	0
ENSMUSG00000044080.10	S100a1	0
ENSMUSG00000020225.11	Tmbim4	0.38565977343543
ENSMUSG00000024878.10	Cbwd1	0.0642811465447195
ENSMUSG00000009566.13	Fpgs	0
ENSMUSG00000021385.11	Ippk	0.329715703391939
ENSMUSG00000090553.9	Snrpe	0.231563013974029
ENSMUSG00000029462.19	Vps29	0
ENSMUSG00000049323.9	Smcr8	0
ENSMUSG00000046070.10	Igfals	0.711278330371732
ENSMUSG00000053862.7	Slc51b	0.309775685440356
ENSMUSG00000038641.13	Akr1d1	0.259393600874513
ENSMUSG00000030108.15	Slc6a13	0.10657033097216
ENSMUSG00000050493.9	Fam167b	0.0765370463365399
ENSMUSG00000003604.15	Aven	0.556749012650946
ENSMUSG00000032555.11	Topbp1	0.0279365303920289
ENSMUSG00000039958.18	Etfbkmt	1.10234063994623
ENSMUSG00000048755.10	Mcat	0.101371236559317
ENSMUSG00000020530.15	Ggnbp2	0.0184816832985538
ENSMUSG00000028962.15	Slc4a2	0.164676268065082
ENSMUSG00000033735.10	Spr	0.0824834524340951
ENSMUSG00000040699.14	Limd2	0
ENSMUSG00000074093.5	Svip	0.530728551278244
ENSMUSG00000042408.14	Zmym6	0
ENSMUSG00000063268.13	Parp10	0.46705742385409
ENSMUSG00000030423.8	Pop4	0
ENSMUSG00000001420.14	Tmem79	0.0619482780911541
ENSMUSG00000028273.16	Pdlim5	0
ENSMUSG00000051989.12	Smim11	0.00779831250667961
ENSMUSG00000055817.19	Mta3	0.0713182798468259
ENSMUSG00000037706.18	Cd81	0
ENSMUSG00000034269.13	Setd5	0.0366058518319882
ENSMUSG00000031590.9	Frg1	0
ENSMUSG00000008090.15	Fgfrl1	0
ENSMUSG00000027506.16	Tpd52	0
ENSMUSG00000034463.5	Scara3	0.177946434209935
ENSMUSG00000038690.16	Atp5j2	0
ENSMUSG00000004655.6	Aqp1	0.202985094487587
ENSMUSG00000033228.9	Scaf11	0
ENSMUSG00000024130.17	Abca3	0.345341882958351
ENSMUSG00000031783.11	Polr2c	0
ENSMUSG00000076432.14	Ywhaq	0
ENSMUSG00000038910.8	Plcl2	0.581441539989729
ENSMUSG00000028413.14	B4galt1	0.626463200191779
ENSMUSG00000020590.17	Snx13	0
ENSMUSG00000056737.15	Capg	0.566043465731038
ENSMUSG00000005732.15	Ranbp1	0.998288174359929
ENSMUSG00000021665.10	Hexb	0.926981004239199
ENSMUSG00000019943.11	Atp2b1	0
ENSMUSG00000035245.13	Eogt	0.227188450995753
ENSMUSG00000023191.10	P3h3	0.336515657892836
ENSMUSG00000075225.16	Ccdc162	0.301858431517187
ENSMUSG00000038084.17	Opa1	0
ENSMUSG00000027713.7	1810062G17Rik	0
ENSMUSG00000031722.11	Hp	0.792177771650872
ENSMUSG00000031119.5	Gpc4	0.298706382997149
ENSMUSG00000036027.14	1810046K07Rik	0
ENSMUSG00000039377.8	Hlx	0.429216963278024
ENSMUSG00000010064.16	Slc38a3	0
ENSMUSG00000039706.12	Ldb2	0.170449194904739
ENSMUSG00000043013.11	Onecut1	1.15777961870714
ENSMUSG00000026837.17	Col5a1	0.2544843660441
ENSMUSG00000033964.13	Zbtb41	0.313213674282961
ENSMUSG00000034449.8	Dhrs11	0.531180946440944
ENSMUSG00000040462.14	Os9	0.0920135422411298
ENSMUSG00000028419.6	Chmp5	0.0622027609267852
ENSMUSG00000019961.18	Tmpo	0.263282532910309
ENSMUSG00000032212.11	Sltm	0.266953805593172
ENSMUSG00000004455.17	Ppp1cc	0.473825067641389
ENSMUSG00000051316.9	Taf7	0
ENSMUSG00000018171.10	Vmp1	0.0616001720095863
