Geneid	Symbol	log2FC	adj.P.Val
ENSMUSG00000096188.2	Cmtm4	-0.43272976492003	0.027352808871175
ENSMUSG00000037960.12	Card19	0.406987763878072	0.0270901940255372
ENSMUSG00000021179.9	Nrde2	-0.483743539461049	0.0287200073342906
ENSMUSG00000024335.21	Brd2	-0.223446274454688	0.0270901940255372
ENSMUSG00000026203.17	Dnajb2	0.38056995078917	0.0270901940255372
ENSMUSG00000024725.14	Ostf1	0.220611627836877	0.0278488418327638
ENSMUSG00000069114.9	Zbtb10	-0.554677433090333	0.0286687277943696
ENSMUSG00000001138.14	Cnnm3	-0.378473050873199	0.0286687277943696
ENSMUSG00000038623.10	Tm6sf1	-0.553232081292599	0.0293336673967172
ENSMUSG00000037355.15	Uvssa	-0.322033044822758	0.0294821560190151
ENSMUSG00000014859.10	E2f4	0.351054976141908	0.0291417909725081
ENSMUSG00000002104.12	Rapsn	0.300170247200366	0.0293336673967172
ENSMUSG00000048503.8	Tlcd5	-0.413603535031286	0.0293336673967172
ENSMUSG00000059474.14	Mbtd1	-0.236552313276109	0.030072554527822
ENSMUSG00000062397.9	Zfp706	0.269693622785814	0.0293336673967172
ENSMUSG00000026966.7	Ssna1	0.279107206569323	0.0302309202921807
ENSMUSG00000031783.11	Polr2c	0.266074116355487	0.0293336673967172
ENSMUSG00000027248.14	Pdia3	0.319441042742634	0.0293336673967172
ENSMUSG00000063488.7	Zkscan7	-0.304724461260557	0.0309764227813306
ENSMUSG00000030213.13	Atf7ip	-0.346671693672076	0.0296041657434491
ENSMUSG00000005893.15	Nr2c2	-0.291044621861741	0.0298672257461602
ENSMUSG00000055723.7	Rras2	0.334676438308635	0.0304059159192654
ENSMUSG00000046201.10	Scaf8	-0.315200193963076	0.0303737469719788
ENSMUSG00000018372.14	Cep95	-0.321460074613436	0.0321878737354146
ENSMUSG00000023805.18	Synj2	-0.566110109051823	0.0309764227813306
ENSMUSG00000079588.4	Tmem182	-0.219575387231212	0.0308484954469447
ENSMUSG00000035024.17	Ncapd3	-0.301871082782976	0.0324910589556842
ENSMUSG00000045639.15	Zfp629	-0.298430727367338	0.0326836287366275
ENSMUSG00000004394.13	Tmed4	0.212765436101098	0.0319872651445451
ENSMUSG00000030036.9	Mogs	0.32533637102809	0.0329743225803744
ENSMUSG00000036810.17	Cnep1r1	0.243440115972362	0.0324609040570605
ENSMUSG00000027173.8	Depdc7	0.557387048990035	0.0322665443643355
ENSMUSG00000042625.17	Safb2	-0.308097652999225	0.0325203018389894
ENSMUSG00000020781.15	Tsen54	0.3478055584211	0.0330783505095534
ENSMUSG00000078851.5	H2aw	0.403988077579174	0.0329743225803744
ENSMUSG00000026987.17	Baz2b	-0.334501425772368	0.0328566521452603
ENSMUSG00000049672.16	Zbtb14	0.329465733578172	0.0329743225803744
ENSMUSG00000041378.3	Cldn5	-1.1114591804066	0.0330862097714763
ENSMUSG00000044709.7	Gemin7	0.360971713267905	0.0328566521452603
ENSMUSG00000038252.14	Ncapd2	-0.265234574314585	0.0330862097714763
ENSMUSG00000025373.15	Rnf41	0.208436379812056	0.0329842902407356
ENSMUSG00000001416.14	Cct3	0.341245135538708	0.0326836287366275
