Geneid	Symbol	log2FC	adj.P.Val
ENSMFAG00000041974	SPEN	0.512619538391822	3.48398714881446e-05
ENSMFAG00000033880	""	-0.47376090814519	3.54313127244885e-05
ENSMFAG00000040305	ACADVL	-0.48617272159822	3.78752774003305e-05
ENSMFAG00000043138	KCNK5	1.1347394533689	3.59085671706785e-05
ENSMFAG00000037161	KDM1B	0.519525022097257	3.85944952327607e-05
ENSMFAG00000045088	ATP6V1C1	-0.466211849337816	3.85253002432252e-05
ENSMFAG00000028905	TRIL	0.783642717196657	4.35336358421866e-05
ENSMFAG00000057825	""	-0.650135764481606	3.85944952327607e-05
ENSMFAG00000003221	TGIF1	-0.87459191932819	4.28665347878011e-05
ENSMFAG00000000979	ETFB	-0.479242920613983	3.94706853965977e-05
ENSMFAG00000036903	PMS1	0.402976602822059	4.45474461964213e-05
ENSMFAG00000030899	GTF3C3	0.354625134993975	4.07505469352969e-05
ENSMFAG00000037850	ERGIC3	-0.34131629343979	3.94645908346718e-05
ENSMFAG00000040591	TAT	-0.975035250430587	4.38515692369353e-05
ENSMFAG00000040948	FNIP1	-0.554432951667159	4.84714879765691e-05
ENSMFAG00000010720	""	-0.390412272227763	4.38515692369353e-05
ENSMFAG00000037046	C19orf12	-0.738633633257218	4.32754931531202e-05
ENSMFAG00000035833	TECTA	-0.52337490089711	4.84714879765691e-05
ENSMFAG00000044872	PLCB3	0.470071677596212	4.63604603060835e-05
ENSMFAG00000060640	""	0.60644945906227	4.97603266243533e-05
ENSMFAG00000032668	CCDC28A	-0.500608901516472	5.00890275785875e-05
ENSMFAG00000033862	CTSF	-0.448093281587155	4.65648069224466e-05
ENSMFAG00000003478	TOMM20	-0.345621505745362	4.56572604036514e-05
ENSMFAG00000046380	""	0.68894855644644	4.56572604036514e-05
ENSMFAG00000000532	NR1H2	-0.346670668819642	4.63113137159504e-05
ENSMFAG00000003508	""	-0.472176611520672	4.84714879765691e-05
ENSMFAG00000060774	SLC25A34	-1.07959849481462	5.63377826773915e-05
ENSMFAG00000057460	SRSF3	0.564259009819343	4.75381591295367e-05
ENSMFAG00000059082	""	0.704250078796647	4.79340729120574e-05
ENSMFAG00000032872	C11orf91	-0.318625857358757	4.81790292656862e-05
ENSMFAG00000039347	OTUD5	-0.340768536880399	4.93874635324099e-05
ENSMFAG00000041526	DHX40	-0.32355515112058	5.46762065857269e-05
ENSMFAG00000030989	TJAP1	-0.457262469211203	5.00890275785875e-05
ENSMFAG00000039658	FRMD6	0.412501783535656	6.22438787056812e-05
ENSMFAG00000039710	MKLN1	0.62324857320876	5.56741623889509e-05
ENSMFAG00000042319	SPATS2	0.637630763316447	6.44518696012341e-05
ENSMFAG00000044045	DUSP1	-2.01231953412694	5.52577512962584e-05
ENSMFAG00000041207	UBB	-0.521425975424467	5.74409987225163e-05
ENSMFAG00000059968	""	-0.704520600923534	6.08838057137857e-05
ENSMFAG00000051697	SDC4	-0.865217252886058	5.86695470885822e-05
ENSMFAG00000044409	SERPINF1	-0.414595775483447	6.24472128557209e-05
ENSMFAG00000060881	FAM110A	0.540879461511102	6.88809644270675e-05
ENSMFAG00000035452	""	0.690635038617793	7.01113100793783e-05
ENSMFAG00000045440	GORASP2	0.425824825664376	5.89046028921677e-05
ENSMFAG00000045481	BCAR3	-0.457136786231141	6.24472128557209e-05
ENSMFAG00000001785	STXBP5	0.708277290356631	7.34750943618853e-05
ENSMFAG00000039206	NAGLU	-0.401726419114628	6.17964352734826e-05
ENSMFAG00000029818	TRIM26	0.484627056176331	6.22140031364954e-05
ENSMFAG00000043280	OASL	-1.54258866456163	7.41835171829832e-05
ENSMFAG00000000894	ZNF618	0.456560127497617	7.97759279324166e-05
ENSMFAG00000038831	NET1	-0.583000491116312	6.59506930056935e-05
ENSMFAG00000058448	UBXN6	-0.449514981457231	6.72929315909978e-05
ENSMFAG00000044420	KMO	-0.46771606040388	6.88148593828333e-05
ENSMFAG00000030808	MEF2D	-0.487354787854458	7.57460755308348e-05
ENSMFAG00000044770	TYK2	-0.391373688343715	6.88809644270675e-05
ENSMFAG00000042526	""	-0.672956946390109	6.93108641614357e-05
ENSMFAG00000026391	ADAL	0.530879331083693	8.40516881042557e-05
ENSMFAG00000038480	PRPF40A	0.365344023104413	6.9902351090552e-05
ENSMFAG00000015202	MPL	-0.459150195627751	8.42671296018313e-05
ENSMFAG00000038118	NR1D1	-0.987277551988251	8.70212943104719e-05
ENSMFAG00000000304	ASPA	-0.470636760674629	7.47414533281975e-05
ENSMFAG00000044321	""	-0.474096486667746	7.49621465867732e-05
ENSMFAG00000030269	CLPTM1	-0.348249313583023	7.54017608328037e-05
ENSMFAG00000040828	TP53I13	-0.525569848856673	7.57460755308348e-05
ENSMFAG00000034270	TBC1D14	0.391149718734351	7.6059217525451e-05
ENSMFAG00000039810	ALDH1L1	-0.569190296011737	8.19432145524254e-05
ENSMFAG00000061970	FUOM	-0.421597508721312	7.97759279324166e-05
ENSMFAG00000032434	CDH1	-0.523644236396279	8.09624403278178e-05
ENSMFAG00000041681	PNRC2	0.378081352259444	7.97759279324166e-05
ENSMFAG00000001362	KIF2A	0.562107277343783	9.52587238580361e-05
ENSMFAG00000038376	SLC27A2	-0.560209575897605	8.23194241342901e-05
ENSMFAG00000041662	RIOX2	0.572951867356299	8.14945052294221e-05
ENSMFAG00000045043	COQ8A	-0.440526648573814	8.19432145524254e-05
ENSMFAG00000031315	PLD3	-0.273285922340896	8.21981838107959e-05
ENSMFAG00000017853	SETD4	0.614749632015113	8.7624456238213e-05
ENSMFAG00000035468	EPHA1	0.900546791197027	8.42671296018313e-05
ENSMFAG00000065509	SNN	0.584438554582468	9.36307025283584e-05
ENSMFAG00000043909	IGHMBP2	-0.424633619055948	9.20448048086035e-05
ENSMFAG00000033423	SLC10A1	-0.466598070772674	8.91840643257358e-05
ENSMFAG00000033004	IRF3	-0.250154790434647	8.65228521601321e-05
ENSMFAG00000001782	WDR36	0.301379930925686	9.29912833872801e-05
ENSMFAG00000036046	SOCS6	0.44096267764461	9.23131603293993e-05
ENSMFAG00000042350	SH3RF2	0.850143341702698	0.000105914580101424
ENSMFAG00000000688	NOTCH1	0.540360321171932	8.91840643257358e-05
ENSMFAG00000036738	NFKBIZ	-0.856414658843211	8.91840643257358e-05
ENSMFAG00000050553	""	-0.756342831375429	0.000107504349117925
ENSMFAG00000040364	ZER1	-0.360017360549261	9.70219335932593e-05
ENSMFAG00000002586	HSD17B2	-0.420483283794452	9.19710382808778e-05
ENSMFAG00000037621	GABARAPL1	-0.434773837497112	9.36307025283584e-05
ENSMFAG00000041866	RESF1	0.592834498593495	9.23556731888467e-05
ENSMFAG00000044666	MYO7A	0.496544587685309	0.000103770415450474
ENSMFAG00000046242	STARD8	0.453574415728894	9.39562290286042e-05
ENSMFAG00000032793	MARCHF7	0.28861063577699	9.29876410763816e-05
ENSMFAG00000041341	GAMT	-0.457509987455605	9.59662787188587e-05
ENSMFAG00000022782	TMBIM1	-0.312488679994332	9.70219335932593e-05
ENSMFAG00000042017	TGM2	0.78329395100298	9.51907510422184e-05
ENSMFAG00000035777	AGFG2	0.560733016577844	9.72710382109214e-05
ENSMFAG00000004024	VAV2	0.35461003171362	9.76707152156238e-05
ENSMFAG00000057218	""	0.669606405757938	0.000117921848151503
ENSMFAG00000037064	""	-0.301835055108107	0.000100095560933867
ENSMFAG00000036404	C11orf24	-0.50191011543477	0.000100095560933867
ENSMFAG00000033486	SRPK1	0.272614612286434	0.00010058429271226
ENSMFAG00000001615	RUBCN	0.391053147985374	0.000104046617055787
ENSMFAG00000002851	HAO2	-0.411036234154721	0.000104046617055787
ENSMFAG00000041643	TMEM63B	-0.325620835791095	0.000100739743529866
