Geneid	Symbol	HFD_GElaS
ENSMUSG00000058729.14	Lin9	0
ENSMUSG00000032402.13	Smad3	0.0411460397916467
ENSMUSG00000040351.12	Ankib1	0.465536736901325
ENSMUSG00000073490.12	Ifi207	1.02162892962138
ENSMUSG00000024580.9	Grpel2	0.11980302809907
ENSMUSG00000024097.12	Srsf7	0.003356028729847
ENSMUSG00000030682.5	Cdipt	0.0371612290881958
ENSMUSG00000042225.4	Ammecr1	0
ENSMUSG00000063524.14	Eno1	0.018016696640116
ENSMUSG00000050014.9	Apol10b	0.0649436664326879
ENSMUSG00000040859.15	Bsdc1	0
ENSMUSG00000030213.13	Atf7ip	0.138520166381686
ENSMUSG00000002625.11	Akap8l	0.0578409865585967
ENSMUSG00000042834.16	Nrep	0
ENSMUSG00000031431.14	Tsc22d3	0.743603276165288
ENSMUSG00000040463.17	Mybbp1a	0.0288938949008605
ENSMUSG00000039568.7	Ubald1	0.53945981619066
ENSMUSG00000051985.13	Igfn1	0
ENSMUSG00000019850.12	Tnfaip3	0.714480172807711
ENSMUSG00000020109.14	Dnajb12	0.0446090398772921
ENSMUSG00000026554.16	Dcaf8	0
ENSMUSG00000054364.6	Rhob	0.673241055947027
ENSMUSG00000002329.8	Mdp1	0
ENSMUSG00000034343.15	Ube2f	0.0721225282381565
ENSMUSG00000068328.10	Aup1	0.096707563801891
ENSMUSG00000055835.11	Zfp1	0.0566311355432344
ENSMUSG00000015522.19	Arnt	0.081554275808613
ENSMUSG00000022414.9	Tab1	0
ENSMUSG00000002996.18	Hbp1	0.249229673279093
ENSMUSG00000059482.16	2610301B20Rik	0.100145192040454
ENSMUSG00000073375.4	Lrrc30	0.0492852892297808
ENSMUSG00000030259.13	Rassf8	0.172055539493216
ENSMUSG00000048874.16	Phf3	0
ENSMUSG00000032285.16	Dnaja4	0.55635528731015
ENSMUSG00000003518.14	Dusp3	0
ENSMUSG00000069114.9	Zbtb10	0.411268042454593
ENSMUSG00000032523.12	Hhatl	0
ENSMUSG00000021981.11	Cab39l	0.18058746470947
ENSMUSG00000005417.18	Mprip	0.108031771459883
ENSMUSG00000028439.15	Fam219a	0
ENSMUSG00000060227.16	Golm2	0
ENSMUSG00000008658.17	Rbfox1	0
ENSMUSG00000023022.15	Lima1	0.168132360490419
ENSMUSG00000024018.19	Ccdc167	0.103641942690687
ENSMUSG00000031060.17	Rbm10	0.0660487117559041
ENSMUSG00000025815.14	Dhtkd1	0.19719787300484
ENSMUSG00000025612.6	Bach1	0
ENSMUSG00000036352.17	Ubac1	0.000298895802196423
ENSMUSG00000036327.19	Qsox2	0.123384909433027
ENSMUSG00000019920.19	Lims1	0.0482556025308124
ENSMUSG00000032380.10	Dapk2	0.431119510033012
ENSMUSG00000058638.15	Zfp110	0.0168149971621791
ENSMUSG00000033099.11	Nol12	0.043627342072196
ENSMUSG00000024665.9	Fads2	0.0188810363731841
ENSMUSG00000035357.18	Pdzrn3	0.03488288743583
ENSMUSG00000021731.11	Mrps30	0.097075022883744
ENSMUSG00000054509.8	Parp4	0.0119004594859584
