Geneid	Symbol	GElaS
ENSMFAG00000042545	MCL1	0.447056762122251
ENSMFAG00000031459	TPD52	0.146332016346765
ENSMFAG00000046270	DUS2	0.688480558305936
ENSMFAG00000044437	ACIN1	0.26779142711943
ENSMFAG00000045947	GPR107	0.474283253323764
ENSMFAG00000034489	PDE7A	0.165477951710773
ENSMFAG00000030051	C1orf74	0.136028624102016
ENSMFAG00000030475	MXI1	0.263321131735514
ENSMFAG00000032992	SQSTM1	0.233905552778019
ENSMFAG00000040947	PELI2	0.652464650661173
ENSMFAG00000033576	LRATD2	1.34933510519631
ENSMFAG00000002773	FKBP2	0.862030057147677
ENSMFAG00000001022	""	0.49009932517354
ENSMFAG00000001321	ARFRP1	0.0176932382910783
ENSMFAG00000003120	DPH5	0.126013979034104
ENSMFAG00000032188	OGA	0.629875791715607
ENSMFAG00000055903	APOLD1	1.00326691305535
ENSMFAG00000002871	APOD	0.865812329822403
ENSMFAG00000043997	PER1	1.2161299985138
ENSMFAG00000041587	GABPA	0.367926553418756
ENSMFAG00000036179	MTPAP	0
ENSMFAG00000037539	CREB5	0
ENSMFAG00000013682	PEAR1	0.293751490887185
ENSMFAG00000054693	ZNF239	0.39711460812898
ENSMFAG00000031327	C16orf70	0
ENSMFAG00000039396	TMEM192	0.525305337670982
ENSMFAG00000044835	""	0.151812776958654
ENSMFAG00000002101	INTS6	0.160357347459589
ENSMFAG00000036564	ABL2	0.106573518938831
ENSMFAG00000037195	""	0.288152595258028
ENSMFAG00000030982	MSL2	0
ENSMFAG00000031732	LRRC8C	0.0457945415890714
ENSMFAG00000033427	CARS2	0.197439171650752
ENSMFAG00000002755	SLC16A12	0.863255596040213
ENSMFAG00000042040	MAPK3	0.260882183833384
ENSMFAG00000036963	ZC3H6	0.833968102244616
ENSMFAG00000037972	MTRF1	0.0663412457703908
ENSMFAG00000003879	KLHDC1	0.155506738288949
ENSMFAG00000035876	ITPKB	0.153007847855544
ENSMFAG00000045113	TRNT1	0.0279475065387478
ENSMFAG00000048331	SLC2A13	0.0812570847177655
ENSMFAG00000046250	PPIL1	0.139027063544286
ENSMFAG00000039168	""	0.276464360204974
ENSMFAG00000035373	ALPK1	0.110196249476641
ENSMFAG00000002658	SLC2A12	0.256748887737259
ENSMFAG00000041608	ZDHHC16	0.323343097434321
ENSMFAG00000000078	USP15	0
ENSMFAG00000041428	""	0.840514072136137
ENSMFAG00000000688	NOTCH1	0.392502784745485
ENSMFAG00000036174	TCP11L1	0.209190658261488
ENSMFAG00000017853	SETD4	0.0861178269142396
ENSMFAG00000042012	KLHL5	0.00190817148279207
ENSMFAG00000030926	FCHO2	0.190855967754926
ENSMFAG00000065649	DCAF17	0.10762610142986
ENSMFAG00000035528	EPHB4	0.147775470953554
ENSMFAG00000032135	LEO1	0.123381759791508
ENSMFAG00000016739	SPOUT1	0.244815787196636
